product_id,views,purchases,conversion_rate
21401434,1,1,100
16200427,1,1,100
4800727,1,1,100
29502641,1,0,0
10502337,1,0,0
12708274,1,1,100
54600108,1,0,0
19300054,1,1,100
12707167,1,1,100
16600181,1,1,100
28719142,1,1,100
12708949,1,1,100
23900287,1,1,100
11400283,1,1,100
12701236,1,1,100
44400241,1,0,0
20900895,1,0,0
15901536,1,1,100
20100219,1,1,100
26000068,1,1,100
20900573,1,1,100
17600627,1,1,100
28718618,1,1,100
23000207,1,1,100
28717333,1,1,100
35600129,1,1,100
41200011,1,1,100
3701315,1,1,100
12707311,1,1,100
1307266,1,1,100
12712413,1,0,0
28720369,1,1,100
28720878,1,1,100
12202649,1,1,100
1480293,1,1,100
1307173,1,0,0
48600018,1,1,100
30000112,1,1,100
6201153,1,1,100
12706280,1,1,100
29800105,1,1,100
1480625,1,1,100
18000315,1,0,0
42600017,1,1,100
26023282,1,0,0
28716603,1,1,100
22700438,1,1,100
26404000,1,0,0
45600614,1,0,0
4200142,1,0,0
16700177,1,0,0
26402784,1,1,100
1004566,1,1,100
12720642,1,1,100
1801534,1,1,100
6800961,1,1,100
16700961,1,1,100
6301587,1,1,100
9300108,1,1,100
1005150,1,1,100
5300186,1,1,100
5000770,1,0,0
26205455,1,1,100
2900629,1,1,100
21402097,1,0,0
35100550,1,0,0
3900974,1,1,100
9400065,1,1,100
26400274,1,1,100
7800042,1,1,100
12301232,1,0,0
19700126,1,1,100
22900075,1,1,100
2502186,1,1,100
38200113,1,0,0
3701396,1,1,100
16200187,1,1,100
1307095,1,1,100
23200350,1,1,100
17302313,1,1,100
12716125,1,1,100
13300867,1,1,100
17300007,1,1,100
33000532,1,1,100
15901338,1,1,100
8100025,1,1,100
4000040,1,1,100
6700798,1,0,0
1306689,1,1,100
55000004,1,1,100
28712661,1,1,100
12709452,1,0,0
13000004,1,0,0
15200855,1,1,100
17300991,1,1,100
21400260,1,1,100
4804214,1,1,100
25700536,1,0,0
12720815,0,1,null
17500491,1,1,100
27400072,1,0,0
30500019,1,1,100
27201235,1,1,100
9800515,1,1,100
25507569,1,0,0
11400039,1,1,100
50400014,1,1,100
15400238,1,1,100
21410356,1,0,0
11400667,1,1,100
23200169,1,0,0
15700176,1,1,100
2701162,1,0,0
14500009,1,1,100
5700518,1,1,100
2601448,1,1,100
1801582,1,1,100
7300465,1,1,100
6200399,1,1,100
40300055,1,1,100
7006306,1,0,0
30900908,1,1,100
20100165,1,0,0
4502385,1,0,0
26401640,1,1,100
17301030,1,0,0
22000107,1,0,0
6601061,1,0,0
15800153,1,1,100
17500706,1,0,0
12719999,1,0,0
26024233,1,1,100
28720361,1,1,100
4300013,1,1,100
10101007,1,0,0
18000114,1,1,100
1701036,1,1,100
37400046,1,0,0
26009175,1,0,0
3400003,1,1,100
9800252,1,1,100
7006487,1,0,0
28720894,1,1,100
25500633,1,0,0
37600019,1,0,0
29501934,1,1,100
37500727,1,1,100
5301658,1,1,100
34800595,1,1,100
7600276,1,1,100
26700017,1,1,100
7005290,1,1,100
14701150,1,1,100
1307099,1,1,100
26600289,1,0,0
7203623,1,1,100
4700370,1,1,100
5800609,1,1,100
14300071,1,1,100
12719582,1,1,100
11200355,1,1,100
27200904,1,1,100
30100057,1,1,100
12720460,1,1,100
26000429,1,1,100
17800343,1,0,0
3600906,1,1,100
26404007,1,0,0
17700128,1,1,100
1801761,1,1,100
21410574,1,0,0
2402443,1,0,0
17200987,1,0,0
37200179,1,0,0
1004309,1,1,100
2501730,1,0,0
28101878,1,0,0
36700019,1,0,0
28719743,1,0,0
12704031,1,1,100
5100577,1,1,100
1003306,1,1,100
1005031,1,1,100
18400346,1,0,0
1307264,1,1,100
1005251,1,1,100
12703421,1,1,100
4600541,1,1,100
12712525,1,1,100
34800560,1,1,100
15900191,1,1,100
2900811,1,1,100
4803016,1,1,100
14700159,1,1,100
6701170,1,1,100
11700341,1,1,100
27700529,1,0,0
26205601,1,1,100
17300576,1,1,100
26025828,1,0,0
21402342,1,0,0
17500143,1,1,100
4804282,1,1,100
12703044,1,1,100
28710572,1,1,100
1306243,1,1,100
26204365,1,1,100
17601373,1,0,0
12705531,1,0,0
26018117,1,0,0
11500314,1,0,0
6301702,1,1,100
4300327,1,1,100
3601242,1,1,100
39700073,1,1,100
10400487,1,1,100
12711927,1,1,100
17500220,1,0,0
2402322,1,1,100
15200514,1,1,100
10502346,1,1,100
40200422,1,1,100
8700051,1,1,100
28102668,1,1,100
15901432,1,0,0
34200221,1,0,0
1307470,1,1,100
12720538,1,1,100
21800171,1,1,100
3800952,1,1,100
21406335,1,1,100
12900810,1,0,0
1201526,1,1,100
49300056,1,1,100
12718826,1,1,100
10400219,1,1,100
26400831,1,1,100
37900186,1,1,100
10503247,1,0,0
12711173,1,1,100
27600029,1,1,100
6601066,1,1,100
43900019,1,0,0
12720662,1,0,0
27600443,1,0,0
41700012,1,0,0
12600025,1,1,100
9100553,1,1,100
28721291,1,0,0
7101508,1,1,100
11200239,1,1,100
4700600,1,1,100
29501507,1,1,100
53300015,1,1,100
1201287,1,1,100
6000287,1,1,100
36000034,1,1,100
24400348,1,1,100
30900094,1,0,0
35200236,1,0,0
29900018,1,1,100
12718844,1,0,0
12719461,1,1,100
14200232,1,0,0
21500029,1,0,0
25200113,1,0,0
26500203,1,0,0
6200323,1,1,100
25600117,1,1,100
2200906,1,1,100
42600171,1,1,100
6701183,1,1,100
28713772,1,1,100
1480511,1,1,100
12710142,1,1,100
31900031,1,0,0
50300620,1,0,0
45602067,1,0,0
18000654,1,1,100
38500160,1,1,100
4502121,1,0,0
28704948,1,1,100
1306788,1,1,100
6601004,1,1,100
16900062,1,0,0
17302662,1,1,100
17601807,1,1,100
3200360,1,1,100
12702865,1,1,100
26023122,1,1,100
26027645,1,0,0
28100958,1,1,100
4501334,1,1,100
12706295,1,0,0
26013650,1,1,100
26300691,1,1,100
42000059,1,1,100
18000974,1,1,100
1201387,1,1,100
21405898,1,0,0
13104620,1,0,0
12709180,1,0,0
11600342,1,0,0
25700276,1,0,0
27500001,1,1,100
2701683,1,1,100
1801632,1,1,100
12711005,1,1,100
2501638,1,0,0
25600106,1,1,100
13101228,1,1,100
21404582,1,1,100
5300998,1,1,100
11000241,1,1,100
13000076,1,1,100
12703092,1,1,100
45300059,1,1,100
28713932,1,1,100
13201206,1,1,100
26403909,1,1,100
17200526,1,1,100
34200090,1,1,100
11500576,1,1,100
26404324,1,1,100
12300565,1,1,100
18300022,1,0,0
7101263,1,1,100
19001039,1,0,0
7600114,1,1,100
4803137,1,0,0
6200870,1,1,100
12703195,1,1,100
22900062,1,1,100
56200012,1,0,0
12900017,1,0,0
28718985,1,1,100
21410470,1,1,100
12710536,1,1,100
12720047,1,1,100
1307489,1,1,100
28718038,1,1,100
23700085,1,1,100
12711677,1,1,100
26010859,1,1,100
8901302,1,0,0
12800671,1,1,100
10101482,1,0,0
4700381,1,1,100
26200507,1,1,100
9900228,1,0,0
26402344,1,0,0
47100019,1,0,0
1005099,1,1,100
12719469,1,1,100
5100403,1,1,100
1004239,1,1,100
7100207,1,1,100
2501589,1,1,100
1005231,1,1,100
16200057,1,1,100
3900966,1,1,100
28713523,1,0,0
19500042,1,1,100
7006065,1,0,0
13101883,1,0,0
28401386,1,0,0
24600132,1,0,0
10502333,1,0,0
10701105,1,0,0
6801036,1,1,100
17301683,1,1,100
4200492,1,1,100
8800495,1,1,100
32401629,1,1,100
26401600,1,1,100
15901687,1,1,100
26011959,1,1,100
41300165,1,0,0
4300341,1,1,100
28000003,1,1,100
3701479,1,1,100
34900058,1,1,100
12704148,1,1,100
42400053,1,1,100
49400022,1,1,100
1801615,1,1,100
3100553,1,1,100
28300230,1,1,100
2701921,1,0,0
11600040,1,0,0
3700938,1,1,100
4802271,1,1,100
17400165,1,1,100
23301468,1,1,100
17500938,1,0,0
2402473,1,1,100
26404830,1,0,0
32402585,1,0,0
12702180,1,1,100
21406932,1,0,0
6500890,1,1,100
21408519,1,1,100
2502170,1,1,100
25001087,1,1,100
16200052,1,1,100
6500047,1,0,0
26205459,1,0,0
18800019,1,0,0
21900367,1,0,0
6500900,1,0,0
6501001,1,0,0
16800035,1,1,100
25100124,1,0,0
12700932,1,1,100
2800433,1,1,100
14700194,1,1,100
5800311,1,1,100
12705215,1,1,100
21800145,1,1,100
1306830,1,1,100
5701036,1,1,100
17800065,1,1,100
14701921,1,0,0
29501755,1,1,100
21800017,1,1,100
26404182,1,0,0
21401124,1,1,100
12711129,1,0,0
2401728,1,0,0
12703710,1,0,0
8700064,1,1,100
2702053,1,1,100
22700381,1,1,100
12712914,1,1,100
12709086,1,1,100
26400380,1,1,100
29501989,1,1,100
1307109,1,1,100
12703615,1,0,0
7101819,1,0,0
7006156,1,0,0
5100325,1,1,100
3600660,1,1,100
16700835,1,1,100
29501237,1,1,100
8500297,1,1,100
11500258,1,1,100
29502407,1,1,100
26015379,1,1,100
12702187,1,0,0
28300488,1,1,100
12704736,1,0,0
4501247,1,1,100
18000820,1,1,100
28717444,1,1,100
26010156,1,1,100
4600601,1,1,100
28718881,1,1,100
5801621,1,1,100
12711222,1,1,100
26205685,1,1,100
2600743,1,1,100
26023779,1,0,0
18300807,1,1,100
31800007,1,1,100
16800345,1,1,100
17400228,1,1,100
29501886,1,1,100
23301153,1,1,100
27700200,1,1,100
39900029,1,1,100
52900011,1,1,100
26020431,1,1,100
26300664,1,1,100
1480359,1,1,100
11700459,1,0,0
53900019,1,1,100
29500224,1,1,100
38300565,1,0,0
18001468,1,1,100
2201036,1,1,100
1004462,1,1,100
1003363,1,1,100
13300167,1,1,100
12718788,1,1,100
26016594,1,1,100
6000271,1,1,100
3801170,1,1,100
45300012,1,1,100
10400392,1,1,100
16700402,1,0,0
4500432,1,0,0
12201057,1,0,0
13600296,1,0,0
3900701,1,0,0
11600260,1,0,0
8800781,1,1,100
15200605,1,1,100
2402550,1,1,100
19100000,1,1,100
28715036,1,1,100
18300042,1,1,100
23200170,1,0,0
1201452,1,1,100
8200385,1,1,100
24400337,1,1,100
37900166,1,1,100
5300945,1,1,100
15901728,1,1,100
12714924,1,1,100
7100554,1,0,0
28705248,1,0,0
12715602,1,1,100
12900101,1,1,100
30400006,1,1,100
17400201,1,1,100
3200266,1,1,100
12714765,1,1,100
3600266,1,1,100
26025702,1,0,0
28719496,1,1,100
11500846,1,1,100
21401620,1,1,100
1480754,1,1,100
40500417,1,0,0
6700937,1,1,100
12716698,1,1,100
21400572,1,1,100
5400423,1,0,0
15900067,1,0,0
12700207,1,1,100
21900416,1,1,100
13201035,1,1,100
26300408,1,1,100
26023537,1,1,100
1307456,1,1,100
10503518,1,1,100
12707889,1,1,100
36600028,1,1,100
28713396,1,0,0
5100562,1,1,100
12717008,1,0,0
2900659,1,0,0
27800126,1,1,100
13103451,1,0,0
3901108,1,0,0
34200260,1,0,0
28721271,1,0,0
28716492,1,0,0
4400260,1,1,100
28101438,1,0,0
38300145,1,0,0
1004794,1,1,100
8300344,1,1,100
14700026,1,1,100
31501105,1,1,100
1307349,1,1,100
17300764,1,1,100
2701884,1,1,100
6200705,1,1,100
12719852,1,1,100
26022376,1,0,0
45600243,1,0,0
45600805,1,0,0
13201104,1,0,0
16001166,1,1,100
27800160,1,0,0
14000562,1,1,100
11500328,1,1,100
7006395,1,1,100
12707340,1,1,100
18300249,1,1,100
28708977,1,1,100
28717064,1,1,100
8500084,1,1,100
3700835,1,1,100
9101214,1,1,100
9300066,1,1,100
5400063,1,0,0
3901105,1,0,0
13104743,1,1,100
1304899,1,1,100
26201934,1,1,100
28718055,1,1,100
8500391,1,1,100
24600430,1,0,0
12705788,1,1,100
2800629,1,1,100
26203614,1,1,100
13102250,1,1,100
28718706,1,1,100
46800012,1,1,100
26026172,1,0,0
1305976,1,1,100
12714810,1,0,0
3300467,1,0,0
23300431,1,1,100
37900110,1,1,100
9100467,1,0,0
5301657,1,1,100
13400119,1,1,100
50300280,1,1,100
2602023,1,0,0
31200676,1,0,0
35108913,1,1,100
21404704,1,0,0
12715387,1,0,0
21408808,1,0,0
3900398,1,1,100
5000475,1,1,100
2701642,1,1,100
5600288,1,1,100
2402490,1,1,100
45600229,1,1,100
3701567,1,1,100
3100888,1,1,100
31501171,1,1,100
21405752,1,1,100
2701996,1,0,0
45601088,1,0,0
12202663,1,0,0
5301606,1,1,100
34200024,1,1,100
2601765,1,1,100
4201174,1,0,0
13400648,1,0,0
18300025,1,1,100
12702008,1,1,100
25510425,1,1,100
7005888,1,1,100
25001291,1,0,0
39500011,1,1,100
9200578,1,1,100
12718667,1,1,100
26010551,1,1,100
9101174,1,1,100
5700838,1,1,100
4804305,1,0,0
2401152,1,1,100
26202477,1,1,100
4804009,1,1,100
9002645,1,1,100
38300018,1,1,100
26008383,1,1,100
13300798,1,1,100
23301579,1,1,100
17700205,1,1,100
7004563,1,1,100
12202777,1,0,0
12717050,1,1,100
13800103,1,1,100
12711726,1,1,100
4801738,1,0,0
21403520,1,1,100
34800576,1,1,100
12715692,1,1,100
6501012,1,0,0
21406409,1,0,0
26021518,1,1,100
12708360,1,1,100
24100682,1,0,0
31501141,1,0,0
19200089,1,0,0
12300871,1,0,0
28716922,1,1,100
3601553,1,1,100
13300169,1,1,100
3800412,1,1,100
1003802,1,1,100
1004853,1,1,100
10100702,1,1,100
29100069,1,1,100
6701220,1,0,0
12201355,1,0,0
7202313,1,0,0
13000200,1,0,0
6902464,1,1,100
2702498,1,1,100
9000158,1,0,0
13200176,1,1,100
21400213,1,1,100
4502342,1,0,0
6600951,1,0,0
15901561,1,0,0
2602161,1,1,100
1802020,1,1,100
2402156,1,0,0
6601091,1,1,100
12703224,1,1,100
5800128,1,1,100
12708860,1,1,100
28716527,1,1,100
5100672,1,1,100
4501959,1,0,0
18500081,1,1,100
26401631,1,1,100
17301626,1,1,100
13600081,1,1,100
26010335,1,1,100
50600079,1,1,100
26403953,1,1,100
12714440,1,1,100
13101081,1,1,100
28715610,1,0,0
13104424,1,0,0
2502282,1,1,100
28101994,1,0,0
4400587,1,1,100
42600267,1,0,0
32401843,1,0,0
2201014,1,1,100
19700081,1,1,100
28711860,1,1,100
12711346,1,1,100
1306866,1,0,0
20100138,1,0,0
1005068,1,1,100
5600343,1,1,100
10502375,1,1,100
7006182,1,1,100
5000503,1,1,100
27800174,1,1,100
26200285,1,1,100
29501998,1,1,100
26600513,1,0,0
15300373,1,0,0
6500815,1,1,100
40400003,1,0,0
26400755,1,1,100
24900066,1,0,0
26700070,1,0,0
5701099,1,1,100
38300453,1,1,100
6000065,1,1,100
12200053,1,1,100
20100100,1,1,100
1003984,1,1,100
18400343,1,1,100
14200161,1,0,0
1701135,1,1,100
26027238,1,0,0
10201055,1,0,0
12711958,1,1,100
23400011,1,0,0
38500312,1,0,0
17500392,1,0,0
12715112,1,1,100
44600193,1,1,100
12708833,1,1,100
1600466,1,1,100
4802199,1,1,100
12712593,1,1,100
12707758,1,1,100
9200580,1,1,100
21403008,1,1,100
3700216,1,1,100
2401186,1,1,100
6300965,1,1,100
35200167,1,0,0
17302821,1,1,100
5100416,1,0,0
47300272,1,0,0
17300927,1,1,100
1003673,1,1,100
9700226,1,1,100
38400138,1,0,0
12713400,1,1,100
26403212,1,1,100
38100101,1,1,100
10501017,1,1,100
18100048,1,1,100
12718794,1,1,100
25509186,1,0,0
13102546,1,1,100
5300196,1,1,100
13902835,1,0,0
17600776,1,0,0
2702327,1,1,100
42000018,1,1,100
29502916,1,0,0
15300036,1,0,0
21409427,1,0,0
5800390,1,1,100
1701236,1,1,100
1306544,1,1,100
13102627,1,1,100
1307054,1,1,100
19200009,1,1,100
11600111,1,1,100
13104584,1,1,100
1801923,1,1,100
12715241,1,1,100
55000008,1,1,100
12718725,1,1,100
4100327,1,1,100
10900017,1,1,100
13900927,1,0,0
17900117,1,0,0
21400078,1,0,0
7005731,1,1,100
1480522,1,1,100
32402117,1,1,100
21410769,1,1,100
17200942,1,1,100
14100634,1,1,100
13101297,1,0,0
29501534,1,0,0
24300081,1,1,100
45601751,1,0,0
13300172,1,1,100
1307329,1,1,100
22400124,1,1,100
4500360,1,1,100
16900092,1,0,0
6000196,1,1,100
27600012,1,0,0
22700420,1,1,100
25503998,1,0,0
35102021,1,0,0
7000764,1,1,100
13600339,1,1,100
29300503,1,1,100
26404419,1,1,100
5800851,1,1,100
5700585,1,1,100
15200195,1,1,100
19002468,1,0,0
26018106,1,0,0
11500405,1,1,100
9001346,1,1,100
5900133,1,1,100
12703198,1,0,0
28716837,1,1,100
17301210,1,1,100
19500113,1,1,100
6200789,1,1,100
7600529,1,0,0
14700062,1,1,100
17700700,1,0,0
23000183,1,1,100
1401129,1,1,100
29600004,1,0,0
3700912,1,1,100
25600160,1,1,100
7100836,1,1,100
10900197,1,0,0
3601248,1,1,100
4700634,1,1,100
2601891,1,1,100
11900308,1,0,0
2502208,1,1,100
12710620,1,1,100
17300389,1,1,100
3500151,1,1,100
6500965,1,1,100
26200782,1,1,100
17302536,1,0,0
42400067,1,0,0
5300174,1,1,100
12300337,1,0,0
17601912,1,1,100
12704583,1,1,100
26205041,1,1,100
12710001,1,1,100
23200101,1,1,100
26200298,1,1,100
12715767,1,1,100
13600123,1,0,0
21409749,1,0,0
26201532,1,1,100
4802989,1,0,0
2240022,1,1,100
49900006,1,1,100
14100607,1,1,100
12714500,1,0,0
1701255,1,0,0
4804658,1,1,100
15300081,1,1,100
4803083,1,1,100
28716498,1,1,100
1401515,1,1,100
3600607,1,1,100
12707092,1,1,100
4802359,1,0,0
34100037,1,1,100
39500008,1,1,100
18000972,1,1,100
20100212,1,0,0
7200337,1,1,100
2800420,1,1,100
10301698,1,1,100
17400220,1,1,100
26601341,1,1,100
26500580,1,1,100
28705503,1,1,100
2702454,1,0,0
5700997,1,1,100
17301574,1,1,100
2402695,1,0,0
12709685,1,1,100
12720006,1,1,100
23800035,1,0,0
20500001,1,1,100
21403735,1,1,100
28720942,1,1,100
21400610,1,0,0
12710018,1,0,0
8700335,1,0,0
43600052,1,1,100
1801551,1,1,100
2400216,1,1,100
42400019,1,1,100
9600012,1,1,100
6000167,1,1,100
3700828,1,1,100
31200825,1,0,0
26202872,1,1,100
23700093,1,0,0
17100346,1,0,0
12000251,1,0,0
50000018,1,0,0
12710759,1,1,100
18900005,1,1,100
12701564,1,1,100
31401151,1,1,100
10900399,1,0,0
4000221,1,1,100
28704163,1,1,100
29502147,1,1,100
21407327,1,1,100
12708223,1,1,100
20900642,1,0,0
12714207,1,1,100
23301044,1,1,100
7203939,1,1,100
32400957,1,1,100
31401139,1,1,100
3900281,1,1,100
6600972,1,1,100
2601085,1,1,100
17301163,1,0,0
12720386,1,1,100
26014607,1,0,0
47300332,1,0,0
6500673,1,0,0
26019227,1,1,100
13105365,1,1,100
12714927,1,0,0
13900282,1,1,100
5801186,1,1,100
13900090,1,1,100
26900007,1,0,0
38600025,1,1,100
18400259,1,1,100
6200225,1,1,100
18001402,1,1,100
21401615,1,1,100
26203416,1,0,0
28000175,1,1,100
12715898,1,1,100
4000190,1,1,100
4400541,1,1,100
13500061,1,1,100
26023453,1,0,0
18400031,1,1,100
25507736,1,0,0
12301326,1,0,0
7006258,1,0,0
1306853,1,0,0
26400339,1,1,100
14300034,1,0,0
12711950,1,1,100
38600171,1,0,0
2602090,1,0,0
26026535,1,0,0
6901976,1,0,0
18000659,1,0,0
3900840,1,1,100
1004836,1,1,100
1004872,1,1,100
33300011,1,1,100
45300022,1,1,100
1480647,1,1,100
21406513,1,0,0
1004846,1,1,100
13700229,1,0,0
37100286,1,0,0
6902389,1,1,100
26204490,1,1,100
4501500,1,1,100
28712834,1,1,100
2240053,1,1,100
13103374,1,1,100
26403202,1,1,100
22100100,1,1,100
7005516,1,1,100
3300385,1,1,100
28100913,1,1,100
30100023,1,1,100
8700282,1,1,100
4804635,1,0,0
12705207,1,1,100
28100285,1,0,0
9700354,1,1,100
28715121,1,1,100
1480498,1,1,100
6902701,1,1,100
25507977,1,0,0
13900568,1,0,0
5701137,1,1,100
26010690,1,1,100
5600273,1,1,100
5000510,1,1,100
15200621,1,1,100
26401787,1,1,100
12700355,1,0,0
1801608,1,0,0
7901012,1,1,100
28101962,1,1,100
12714541,1,1,100
43300024,1,1,100
26027284,1,1,100
12704952,1,1,100
21410813,1,0,0
34200348,1,1,100
4300444,1,1,100
26205047,1,0,0
18300731,1,0,0
10301141,1,1,100
1307072,1,1,100
21405490,1,0,0
6500648,1,0,0
5000418,1,1,100
31401106,1,1,100
14701367,1,0,0
19100109,1,0,0
12703937,1,1,100
21411273,1,0,0
16200320,1,1,100
1802012,1,1,100
12900050,1,1,100
1003768,1,1,100
22700869,1,1,100
16500012,1,1,100
12700436,1,1,100
13200070,1,1,100
8500096,1,1,100
18300965,1,1,100
1005076,1,0,0
3701428,1,1,100
25503766,1,0,0
9100967,1,1,100
12706735,1,0,0
28000083,1,0,0
4804711,1,0,0
4600129,1,1,100
22700027,1,1,100
25001444,1,0,0
28719093,1,1,100
7004521,1,1,100
46900051,1,0,0
10100163,1,1,100
21404326,1,1,100
2700920,1,1,100
26601603,1,1,100
6301801,1,1,100
23301314,1,1,100
26006236,1,0,0
12800416,1,0,0
26403331,1,1,100
3101025,1,1,100
37700093,1,0,0
2702002,1,1,100
7006280,1,0,0
3900658,1,1,100
29900059,1,1,100
21411824,1,0,0
26008001,1,0,0
26204302,1,1,100
12716016,1,1,100
4802317,1,1,100
28704347,1,1,100
12300156,1,1,100
38600133,1,0,0
12714312,1,1,100
28711589,1,0,0
15902779,1,1,100
17900164,1,0,0
1802099,1,1,100
1480458,1,1,100
1004565,1,1,100
1801806,1,1,100
1004433,1,1,100
6800653,1,1,100
3900702,1,1,100
17800106,1,1,100
26601648,1,1,100
4801945,1,1,100
9300088,1,1,100
26400391,1,1,100
17301245,1,1,100
3900758,1,1,100
26403236,1,1,100
4400307,1,1,100
4201447,1,0,0
1305957,1,0,0
52900192,1,0,0
6600899,1,0,0
5701037,1,1,100
29800151,1,0,0
12100798,1,1,100
15900023,1,0,0
7100792,1,1,100
6500895,1,1,100
31501032,1,1,100
12700221,1,1,100
7900354,1,0,0
12704151,1,0,0
2900767,1,1,100
1701430,1,0,0
28101905,1,1,100
32403876,1,0,0
35108809,1,1,100
28715540,1,1,100
25700151,1,1,100
20900052,1,1,100
17500773,1,1,100
21411511,1,1,100
8500132,1,1,100
50300293,1,0,0
2402415,1,1,100
10100251,1,1,100
26027551,1,0,0
21408806,1,1,100
9200563,1,1,100
27700271,1,0,0
24100144,1,0,0
25510101,1,0,0
4100166,1,1,100
3801282,1,1,100
15100108,1,1,100
26203777,1,1,100
4802036,1,1,100
15400312,1,1,100
28721261,1,1,100
12720608,1,1,100
12202674,1,0,0
44300053,1,0,0
5900108,1,1,100
2602186,1,0,0
12500496,1,0,0
10301336,1,0,0
2601788,1,1,100
15800071,1,1,100
12700845,1,0,0
12718239,1,1,100
12718920,1,1,100
16100006,1,1,100
18400313,1,1,100
19600314,1,1,100
26601253,1,0,0
16100790,1,1,100
20900122,1,1,100
47300232,1,1,100
2900926,1,1,100
12100484,1,1,100
19002072,1,0,0
26203314,1,1,100
16600225,1,1,100
6302011,1,0,0
13000015,1,1,100
31501150,1,1,100
18300894,1,1,100
10301796,1,1,100
42600179,1,1,100
12000293,1,0,0
34200122,1,1,100
44400093,1,1,100
31401055,1,1,100
26205470,1,1,100
6300646,1,1,100
41100053,1,1,100
12706849,1,1,100
7006443,1,0,0
4700525,1,0,0
23200632,1,0,0
7001195,1,0,0
9100768,1,1,100
12300081,1,1,100
3300464,1,0,0
20000550,1,0,0
14000088,1,0,0
28101389,1,0,0
10503144,1,0,0
12718754,1,1,100
13700186,1,1,100
28718454,1,1,100
12703820,1,1,100
22700497,1,1,100
21409353,1,1,100
15300251,1,0,0
30900114,1,1,100
28714139,1,1,100
19300107,1,0,0
13600122,1,0,0
11500394,1,1,100
13400309,1,1,100
21100090,1,0,0
13400735,1,0,0
12707377,1,0,0
53400013,1,1,100
26500368,1,1,100
34800281,1,1,100
17302506,1,1,100
34500086,1,1,100
2501283,1,0,0
10800213,1,1,100
43500054,1,1,100
33000528,1,1,100
27700497,1,0,0
11400717,1,0,0
21411545,1,1,100
38100272,1,1,100
42600107,1,1,100
2402963,1,0,0
21411059,1,1,100
13103517,1,1,100
4802972,1,1,100
12712698,1,1,100
28714393,1,1,100
20900517,1,1,100
12719171,1,1,100
10301522,1,1,100
12714786,1,1,100
5400720,1,0,0
28717165,1,1,100
26300730,1,1,100
27201540,1,1,100
28706884,1,0,0
26404599,1,1,100
13000041,1,1,100
8100014,1,1,100
35200526,1,1,100
3800207,1,1,100
28715782,1,1,100
25510363,1,0,0
43300022,1,0,0
28718138,1,0,0
12707404,1,1,100
15200901,1,1,100
7900744,1,0,0
9400005,1,1,100
3601127,1,1,100
17301427,1,1,100
5100861,1,1,100
39700106,1,1,100
17500782,1,1,100
26600090,1,1,100
3500176,1,1,100
12705233,1,1,100
7300297,1,1,100
26017030,1,1,100
21411479,1,0,0
24100550,1,1,100
26500618,1,1,100
17800403,1,0,0
18000651,1,0,0
6500909,1,1,100
7003435,1,1,100
39700098,1,1,100
26000565,1,1,100
3800033,1,1,100
1801996,1,1,100
17600023,1,1,100
4803776,1,1,100
24601203,1,0,0
17400159,1,0,0
12716842,1,0,0
14100488,1,1,100
4700518,1,1,100
4300281,1,1,100
28101512,1,1,100
28718149,1,1,100
51000006,1,1,100
3700708,1,1,100
12716171,1,1,100
21400238,1,0,0
28719648,1,1,100
11500445,1,1,100
12201430,1,0,0
7200108,1,0,0
12700429,1,1,100
3701430,1,1,100
15901967,1,0,0
12703761,1,1,100
39500072,1,1,100
15902336,1,0,0
1004372,1,1,100
15500103,1,1,100
7300018,1,1,100
26025044,1,0,0
12800760,1,0,0
26403923,1,1,100
28715633,1,1,100
37800034,1,1,100
19700074,1,1,100
11100016,1,0,0
35104636,1,0,0
26402555,1,1,100
28714601,1,1,100
47000036,1,1,100
35600059,1,1,100
18300263,1,1,100
3200337,1,1,100
12716812,1,0,0
26403974,1,1,100
5800116,1,1,100
50000076,1,0,0
12100229,1,0,0
28717907,1,1,100
9200522,1,1,100
5801218,1,1,100
26027113,1,0,0
8801089,1,0,0
32701108,1,0,0
1004210,1,1,100
16400169,1,1,100
5301129,1,1,100
7004544,1,1,100
23200236,1,1,100
3701359,1,1,100
4804581,1,1,100
12713401,1,1,100
21406579,1,1,100
5301328,1,1,100
13100312,1,1,100
12708116,1,0,0
28717655,1,1,100
4502509,1,0,0
1801896,1,1,100
57000002,1,1,100
17302103,1,0,0
1305005,1,1,100
21800054,1,1,100
26900037,1,1,100
23301114,1,1,100
25507561,1,0,0
35102554,1,0,0
13902901,1,0,0
3000137,1,1,100
18500022,1,1,100
12709044,1,0,0
21408700,1,1,100
26015507,1,0,0
37100255,1,0,0
27200824,1,0,0
12704742,1,1,100
13104943,1,1,100
21408490,1,1,100
21409656,1,1,100
5600390,1,1,100
4803019,1,0,0
21406422,1,1,100
40900066,1,1,100
16900204,1,1,100
6600106,1,1,100
17301694,1,1,100
12717873,1,1,100
14701110,1,1,100
3100483,1,1,100
21407353,1,1,100
21100301,1,1,100
25300368,1,0,0
17301950,1,0,0
2600503,1,1,100
20100289,1,0,0
14300064,1,1,100
6200223,1,0,0
1200947,1,1,100
1005264,1,1,100
16800593,1,1,100
13700323,1,1,100
11500439,1,1,100
12202483,1,1,100
12300489,1,1,100
4801028,1,1,100
3900895,1,1,100
30100019,1,1,100
17301184,1,0,0
12702983,1,1,100
32401520,1,0,0
1307402,1,1,100
4502688,1,1,100
26205238,1,1,100
28300564,1,1,100
13400660,1,0,0
4501418,1,0,0
1200519,1,1,100
